token,count,percent,tags,tag_percentages
အိုက်ဆိုပရိုသိုင်အိုလိန်း,1,0.00%,FUNG:1,FUNG:100.00%
အိုင်ပရိုဒီယွန်,1,0.00%,FUNG:1,FUNG:100.00%
အိုင်အမ်အို,1,0.00%,FERT:1,FERT:100.00%
အိုင်းယွန်း,1,0.00%,NUT:1,NUT:100.00%
အိုင်းယွန်းဓာတ်,1,0.00%,NUT:1,NUT:100.00%
အိုဗာနဲ့မာဃအီမာ,1,0.00%,FERT:1,FERT:100.00%
အီဂျစ်,1,0.00%,LOC:1,LOC:100.00%
အီပိုပီလီ,1,0.00%,PESTI:1,PESTI:100.00%
အီမက်တင်,1,0.00%,PESTI:1,PESTI:100.00%
အီမာဇီသဖျာ,1,0.00%,HERB:1,HERB:100.00%
အီမာမက်တင်ပင်ဇိုက်အိတ်,1,0.00%,PESTI:1,PESTI:100.00%
အီမာမက်တင်၂၀,1,0.00%,PESTI:1,PESTI:100.00%
အီမာမတင်ဘန်ဇိုရိတ်,1,0.00%,PESTI:1,PESTI:100.00%
အီမာလန်ဒါ,1,0.00%,PESTI:1,PESTI:100.00%
အီမာလန်ဒါပိုးသတ်,1,0.00%,PESTI:1,PESTI:100.00%
အီရာပရိုပါကလော,1,0.00%,HERB:1,HERB:100.00%
အီသဖုန်း39,1,0.00%,NUT:1,NUT:100.00%
အီသဖုန်းဆေးရည်,1,0.00%,NUT:1,NUT:100.00%
အီသာပလပ်စ်,1,0.00%,PESTI:1,PESTI:100.00%
အီသီယိုးပီးယား,1,0.00%,LOC:1,LOC:100.00%
အီးယူနိုင်ငံ,1,0.00%,LOC:1,LOC:100.00%
အီးအန်အိုင်ဖောင်ဒေးရှင်း,1,0.00%,ORG:1,ORG:100.00%
အုတ်တွင်း,1,0.00%,LOC:1,LOC:100.00%
အုတ်ဖွဲပြာ,1,0.00%,FERT:1,FERT:100.00%
အုန်းကြီးမျိုး,1,0.00%,VAR:1,VAR:100.00%
အုန်းချိူမွှေးပင်,1,0.00%,VAR:1,VAR:100.00%
အုန်းဆံ,1,0.00%,CROP_PART:1,CROP_PART:100.00%
အုန်းဆံမှုန့်ဖွဲပြာ,1,0.00%,FERT:1,FERT:100.00%
အုန်းဆံမှုန့်အဆွေး,1,0.00%,FERT:1,FERT:100.00%
အုန်းပင်,1,0.00%,CROP:1,CROP:100.00%
အုန်းမှုတ်,1,0.00%,CROP_PART:1,CROP_PART:100.00%
အုန်းရည်ဖျန်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
အုန်းသား,1,0.00%,CROP_PART:1,CROP_PART:100.00%
အုပ်စုနှစ်မျိုး,1,0.00%,COUNT:1,COUNT:100.00%
အူချောင်,1,0.00%,SYM:1,SYM:100.00%
အူတံလေး,1,0.00%,CROP_PART:1,CROP_PART:100.00%
အူလောင်လက်ဖက်ခြောက်,1,0.00%,FOOD:1,FOOD:100.00%
အူလျှောက်ပိုး,1,0.00%,PEST:1,PEST:100.00%
အေမီဒါကလိုပရစ်,1,0.00%,PESTI:1,PESTI:100.00%
အေရိုဒရုန်း,1,0.00%,PESTI:1,PESTI:100.00%
အောက်ကထွက်လာတဲ့ဘေးတက်,1,0.00%,CROP_PART:1,CROP_PART:100.00%
အောက်ခံပင်ရွေးချယ်ခြင်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
အောက်ချင်း,1,0.00%,VAR:1,VAR:100.00%
အောက်ခြေကနေပုပ်,1,0.00%,SYM:1,SYM:100.00%
အောက်ခြေအဆစ်,1,0.00%,CROP_PART:1,CROP_PART:100.00%
အောက်စီဖလူဖန်,1,0.00%,HERB:1,HERB:100.00%
အောက်စီဖလူအော်ဖင်,1,0.00%,HERB:1,HERB:100.00%
အောက်စ်လင်းနစ်အက်စစ်,1,0.00%,PESTI:1,PESTI:100.00%
အောက်ဆုံးအရွက်,1,0.00%,CROP_PART:1,CROP_PART:100.00%
အောက်ဇင်,1,0.00%,NUT:1,NUT:100.00%
အောက်ဇာဒိုင်ဇွန်,1,0.00%,HERB:1,HERB:100.00%
အောက်အရွက်တွေကစဝါလာလို့,1,0.00%,SYM:1,SYM:100.00%
အောက်အရွက်များဖယ်ရှားပေးခြင်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
အောက်အရွက်အို,1,0.00%,CROP_PART:1,CROP_PART:100.00%
အောင်တိုဘာ,1,0.00%,TIME:1,TIME:100.00%
အောင်လံမြို့နယ်,1,0.00%,LOC:1,LOC:100.00%
အော်ဂဲနစ်နိုက်ထရိုဂျင်ဓာတ်မြေသြဇာ,1,0.00%,FERT:1,FERT:100.00%
အော်ဂဲနစ်မြေစာ,1,0.00%,FERT:1,FERT:100.00%
အော်ဂဲနစ်မြေဆွေး,1,0.00%,FERT:1,FERT:100.00%
အော်ဇီး,1,0.00%,VAR:1,VAR:100.00%
အော်တာနေးရီးယား,1,0.00%,DIS:1,DIS:100.00%
အော်တာနေးရီးယားရွက်ခြောက်ရောဂါ,1,0.00%,DIS:1,DIS:100.00%
အေးပြီးခြောက်သွေ့,1,0.00%,WEATHER:1,WEATHER:100.00%
အေးရိပ်,1,0.00%,ORG:1,ORG:100.00%
အေးလွန်း,1,0.00%,WEATHER:1,WEATHER:100.00%
အေးလွန်းပူလွန်း,1,0.00%,WEATHER:1,WEATHER:100.00%
အေးသမပိုင်းဒေသ,1,0.00%,LOC:1,LOC:100.00%
အေး၍စွတ်စိုသော,1,0.00%,WEATHER:1,WEATHER:100.00%
အဲ့ဆေးမှန်ရင်လဲဘယ်နှစ်ဇွန်း,1,0.00%,QTY:1,QTY:100.00%
အဲ့ပိုးကိုဘယ်လို့နှိတ်နှင်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
ဥကန်းဆေး,1,0.00%,PESTI:1,PESTI:100.00%
ဥဇဘက်,1,0.00%,LOC:1,LOC:100.00%
ဥပုပ်ထိပ်ပုပ်ရောဂါ,1,0.00%,DIS:1,DIS:100.00%
ဥပုပ်ရောဂါ,1,0.00%,DIS:1,DIS:100.00%
ဥရောပတိုက်,1,0.00%,LOC:1,LOC:100.00%
ဦးဘဟိန်း,1,0.00%,PER:1,PER:100.00%
ဦးမှင်ရှည်နှံကောင်,1,0.00%,PEST:1,PEST:100.00%
ဧပြီ-မေ,1,0.00%,PERIOD:1,PERIOD:100.00%
ဧမီဒါကလိုပရစ်,1,0.00%,PESTI:1,PESTI:100.00%
ဧရာဝတီ,1,0.00%,LOC:1,LOC:100.00%
ဧရာ၀တီတိုင်းကျောင်းကုန်း,1,0.00%,LOC:1,LOC:100.00%
ဩဂဲနစ်မြေဆွေး,1,0.00%,FERT:1,FERT:100.00%
ူရီ,1,0.00%,PESTI:1,PESTI:100.00%
၀-၁၀စင်တီမီတာ,1,0.00%,DIST:1,DIST:100.00%
၀.၀၃%,1,0.00%,QTY:1,QTY:100.00%
၀.၁%,1,0.00%,QTY:1,QTY:100.00%
၀.၂၅-၀.၅၀လက်မ,1,0.00%,DIST:1,DIST:100.00%
၀.၅ကျပ်သား,1,0.00%,QTY:1,QTY:100.00%
၀.၇%,1,0.00%,QTY:1,QTY:100.00%
၀.၈%,1,0.00%,QTY:1,QTY:100.00%
၀ရာခိုင်နှုန်း,1,0.00%,QTY:1,QTY:100.00%
၀၁ရာခိုင်နှုန်း,1,0.00%,QTY:1,QTY:100.00%
၀၂၅ရာခိုင်နှုန်း,1,0.00%,QTY:1,QTY:100.00%
၀၅လ,1,0.00%,PERIOD:1,PERIOD:100.00%
၁-ကီလိုဂရမ်,1,0.00%,QTY:1,QTY:100.00%
၁-ရာခိုင်နှုန်း,1,0.00%,QTY:1,QTY:100.00%
၁-၁.၅ပေ,1,0.00%,DIST:1,DIST:100.00%
၁-၁၁၂လက်မ,1,0.00%,DIST:1,DIST:100.00%
၁-၂ကီလိုဂရမ်,1,0.00%,QTY:1,QTY:100.00%
၁-၂နှစ်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁-၂နှစ်ခန့်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁-၂နှစ်သား,1,0.00%,PERIOD:1,PERIOD:100.00%
၁-၂ပတ်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁-၂ပေ,1,0.00%,DIST:1,DIST:100.00%
၁-၂ပေအထိ,1,0.00%,DIST:1,DIST:100.00%
၁-၂လုံး,1,0.00%,QTY:1,QTY:100.00%
၁-၃ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁.၄%,1,0.00%,QTY:1,QTY:100.00%
၁.၅-၂လက်မ,1,0.00%,DIST:1,DIST:100.00%
၁.၅ကျပ်သား,1,0.00%,QTY:1,QTY:100.00%
၁.၅တန်,1,0.00%,QTY:1,QTY:100.00%
၁.၅ပေ,1,0.00%,DIST:1,DIST:100.00%
၁ကျပ်သား,1,0.00%,QTY:1,QTY:100.00%
၁ခြမ်း,1,0.00%,QTY:1,QTY:100.00%
၁ဇွန်းခွဲ,1,0.00%,QTY:1,QTY:100.00%
၁တန်း,1,0.00%,COUNT:1,COUNT:100.00%
၁တောင်း,1,0.00%,QTY:1,QTY:100.00%
၁နာရီ,1,0.00%,PERIOD:1,PERIOD:100.00%
၁နှစ်ခန့်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁နှစ်၂နှစ်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁နှံ2နှံ,1,0.00%,COUNT:1,COUNT:100.00%
၁ပတ်ခန့်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁ပတ်အတွင်း,1,0.00%,PERIOD:1,PERIOD:100.00%
၁ပန်းကန်,1,0.00%,QTY:1,QTY:100.00%
၁ပုံး,1,0.00%,COUNT:1,COUNT:100.00%
၁ပေခန့်,1,0.00%,DIST:1,DIST:100.00%
၁ပေခန့်,1,0.00%,DIST:1,DIST:100.00%
၁ပွင့်,1,0.00%,COUNT:1,COUNT:100.00%
၁ဖီး,1,0.00%,COUNT:1,COUNT:100.00%
၁ဘူး,1,0.00%,COUNT:1,COUNT:100.00%
၁မီလီမီတာ,1,0.00%,DIST:1,DIST:100.00%
၁ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁ရက်ခန့်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁ရက်ခြား,1,0.00%,PERIOD:1,PERIOD:100.00%
၁ရက်၂ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁ရွက်မှ၃ရွက်,1,0.00%,COUNT:1,COUNT:100.00%
၁လက်မခွဲ,1,0.00%,DIST:1,DIST:100.00%
၁လခန့်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁လအတွင်း,1,0.00%,PERIOD:1,PERIOD:100.00%
၁လုံး,1,0.00%,COUNT:1,COUNT:100.00%
၁ဧကတစ်တင်း,1,0.00%,YIELD:1,YIELD:100.00%
၁၀-၁-၁၀,1,0.00%,FERT:1,FERT:100.00%
၁၀-၁၃ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၀-၁၄ရက်ခြား,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၀-၁၅ကီလိုဂရမ်,1,0.00%,QTY:1,QTY:100.00%
၁၀-၁၅ရက်အကြာ,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၀-၂၀စင်တီမီတာ,1,0.00%,DIST:1,DIST:100.00%
၁၀-၂၀ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၀-၂၅တင်း,1,0.00%,QTY:1,QTY:100.00%
၁၀-၂၈ဒီဂရီဆဲလ်ဆီးယပ်,1,0.00%,TEMP:1,TEMP:100.00%
၁၀.၈%,1,0.00%,QTY:1,QTY:100.00%
၁၀_၁၀ပေ,1,0.00%,DIST:1,DIST:100.00%
၁၀ကျပ်သား,1,0.00%,QTY:1,QTY:100.00%
၁၀ချက်,1,0.00%,COUNT:1,COUNT:100.00%
၁၀ဂါလံ,1,0.00%,QTY:1,QTY:100.00%
၁၀စင်တီဂရိတ်,1,0.00%,TEMP:1,TEMP:100.00%
၁၀စင်တီမီတာ,1,0.00%,DIST:1,DIST:100.00%
၁၀စေ့,1,0.00%,COUNT:1,COUNT:100.00%
၁၀တန်,1,0.00%,QTY:1,QTY:100.00%
၁၀ဒီဂရီ,1,0.00%,TEMP:1,TEMP:100.00%
၁၀ဒီဂရီဖာရင်ဟိုက်,1,0.00%,TEMP:1,TEMP:100.00%
၁၀နှစ်အတွင်း,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၀ပင်,1,0.00%,COUNT:1,COUNT:100.00%
၁၀ပီပီအမ်,1,0.00%,QTY:1,QTY:100.00%
၁၀ပုံ,1,0.00%,QTY:1,QTY:100.00%
၁၀ပွင့်,1,0.00%,COUNT:1,COUNT:100.00%
၁၀မှ၁၅မီတာ,1,0.00%,DIST:1,DIST:100.00%
၁၀မှ၂၀အိတ်,1,0.00%,COUNT:1,COUNT:100.00%
၁၀ရက်ခန့်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၀ရက်သား,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၀ရက်၁၅ရက်ခြား,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၀ရာခိုင်နှုန်း,1,0.00%,QTY:1,QTY:100.00%
၁၀လက်မခန့်,1,0.00%,DIST:1,DIST:100.00%
၁၀လသား,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၀လီတာ,1,0.00%,QTY:1,QTY:100.00%
၁၀ဝဝခန့်,1,0.00%,COUNT:1,COUNT:100.00%
၁၀ဧက,1,0.00%,DIST:1,DIST:100.00%
၁၀၀%မြေဆွေး,1,0.00%,FERT:1,FERT:100.00%
၁၀၀-၁၂၀ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၀၀-၁၃၀ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၀၀ကီလိုဂရမ်,1,0.00%,QTY:1,QTY:100.00%
၁၀၀ဂရမ်နှုန်း,1,0.00%,QTY:1,QTY:100.00%
၁၀၀စီစီ,1,0.00%,QTY:1,QTY:100.00%
၁၀၀ဒီဂရီစင်တီဂရိတ်,1,0.00%,TEMP:1,TEMP:100.00%
၁၀၀ဒီဂရီဖာရင်ဟိုက်,1,0.00%,TEMP:1,TEMP:100.00%
၁၀၀ပေ,1,0.00%,DIST:1,DIST:100.00%
၁၀၀မီလီမီတာ,1,0.00%,DIST:1,DIST:100.00%
၁၀၀၀ကီလိုဂရမ်,1,0.00%,QTY:1,QTY:100.00%
၁၀၀၀၁၅၀၀ကျပ်,1,0.00%,PRICE:1,PRICE:100.00%
၁၀၁ကီလို,1,0.00%,QTY:1,QTY:100.00%
၁၀၁၀မီတာ,1,0.00%,DIST:1,DIST:100.00%
၁၀၁၂မီတာ,1,0.00%,DIST:1,DIST:100.00%
၁၀၁၅ရက်အကြာ,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၀၄ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၀၅တင်း,1,0.00%,QTY:1,QTY:100.00%
၁၀၇ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၁-၁၂လအတွင်း,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၁ဒီဂရီစင်တီဂရိတ်,1,0.00%,TEMP:1,TEMP:100.00%
၁၁ပင်,1,0.00%,COUNT:1,COUNT:100.00%
၁၁ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၁လ,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၁လသား,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၁၀ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၁၅ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၁၆ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၁၇ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၂,1,0.00%,COUNT:1,COUNT:100.00%
၁၂-၁၅ပိဿာ,1,0.00%,QTY:1,QTY:100.00%
၁၂-၁၆ပြည်,1,0.00%,QTY:1,QTY:100.00%
၁၂-၂လက်မ,1,0.00%,DIST:1,DIST:100.00%
၁၂ကောင်,1,0.00%,COUNT:1,COUNT:100.00%
၁၂ခု,1,0.00%,COUNT:1,COUNT:100.00%
၁၂ဂရမ်,1,0.00%,QTY:1,QTY:100.00%
၁၂နှစ်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၂ပေ,1,0.00%,DIST:1,DIST:100.00%
၁၂ပေခန့်,1,0.00%,DIST:1,DIST:100.00%
၁၂မှ၂၀ဒီဂရီဆဲလ်ဆီးယပ်စ်,1,0.00%,TEMP:1,TEMP:100.00%
၁၂ရက်သား,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၂ရာခိုင်နှုန်း,1,0.00%,QTY:1,QTY:100.00%
၁၂လက္မ,1,0.00%,DIST:1,DIST:100.00%
၁၂လခန့်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၂လပိုင်း,1,0.00%,TIME:1,TIME:100.00%
၁၂လသား,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၂လအတွင်း,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၂လီတာ,1,0.00%,QTY:1,QTY:100.00%
၁၂၀,1,0.00%,COUNT:1,COUNT:100.00%
၁၂၀-၁၃၅ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၂၀-၁၃၅ရက်ခန့်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၂၀ကျပ်သား,1,0.00%,QTY:1,QTY:100.00%
၁၂၀တင်း,1,0.00%,QTY:1,QTY:100.00%
၁၂၁၀,1,0.00%,COUNT:1,COUNT:100.00%
၁၂၁၀လက်မ,1,0.00%,DIST:1,DIST:100.00%
၁၂၁၂မီတာ,1,0.00%,DIST:1,DIST:100.00%
၁၂၁၈လက်မ,1,0.00%,DIST:1,DIST:100.00%
၁၂၅ဂရမ်,1,0.00%,QTY:1,QTY:100.00%
၁၂၇ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၃-၁၃-၁၃,1,0.00%,FERT:1,FERT:100.00%
၁၃:၅:၇,1,0.00%,FERT:1,FERT:100.00%
၁၃ကျပ်သား,1,0.00%,QTY:1,QTY:100.00%
၁၃ဒီဂရီ,1,0.00%,TEMP:1,TEMP:100.00%
၁၃ပတ်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၃လ,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၄ဇွန်း,1,0.00%,QTY:1,QTY:100.00%
၁၅%,1,0.00%,QTY:1,QTY:100.00%
၁၅-၂၀ဒီဂရီစင်တီဂရိတ်,1,0.00%,TEMP:1,TEMP:100.00%
၁၅-၂၀ဒီဂရီဆဲလ်ဆီးယပ်,1,0.00%,TEMP:1,TEMP:100.00%
၁၅-၂၀ပိဿာ,1,0.00%,QTY:1,QTY:100.00%
၁၅ကျပ်သား,1,0.00%,QTY:1,QTY:100.00%
၁၅ခက်,1,0.00%,COUNT:1,COUNT:100.00%
၁၅စင်တီမီတာခန့်,1,0.00%,DIST:1,DIST:100.00%
၁၅ဒီဂရီဆဲလ်ဆီးယပ်စ်,1,0.00%,TEMP:1,TEMP:100.00%
၁၅ပတ်လည်ကွန်ပေါင်းဓာတ်မြေဩဇာ,1,0.00%,FERT:1,FERT:100.00%
၁၅ပါတ်လည်,1,0.00%,FERT:1,FERT:100.00%
၁၅ပိဿ,1,0.00%,QTY:1,QTY:100.00%
၁၅ပေ,1,0.00%,DIST:1,DIST:100.00%
၁၅မိနစ်တစ်ကြိမ်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၅မှ၂၀ရာခိုင်နှုန်း,1,0.00%,QTY:1,QTY:100.00%
၁၅ရက်ခန့်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၅ရက်ခန့်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၅ရက်ခြားတစ်ကြိမ်လောက်ဖျန်းပေးသင့်ပါတယ်။,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၅လ,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၅လောက်,1,0.00%,PRICE:1,PRICE:100.00%
၁၅သိန်း,1,0.00%,PRICE:1,PRICE:100.00%
၁၅း၁၅း၁၅,1,0.00%,FERT:1,FERT:100.00%
၁၅း၁၅း၆း၄,1,0.00%,FERT:1,FERT:100.00%
၁၅၀-၂၀၀စီစီ,1,0.00%,QTY:1,QTY:100.00%
၁၅၀ကျပ်,1,0.00%,PRICE:1,PRICE:100.00%
၁၅၀၀-၃၀၀၀မီလီမီတာ,1,0.00%,DIST:1,DIST:100.00%
၁၅၀၀ကျပ်,1,0.00%,PRICE:1,PRICE:100.00%
၁၅၃မျိုး,1,0.00%,VAR:1,VAR:100.00%
၁၆-၁၆-၁၆,1,0.00%,FERT:1,FERT:100.00%
၁၆-၁၈ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၆-၂၀ဇွန်း,1,0.00%,QTY:1,QTY:100.00%
၁၆.၄လက်မ,1,0.00%,QTY:1,QTY:100.00%
၁၆.၇စင်တီဂရိတ်,1,0.00%,TEMP:1,TEMP:100.00%
၁၆:၁၆:၁၆ကွန်ပေါင်းမြေသြဇာ,1,0.00%,FERT:1,FERT:100.00%
၁၆ဒီဂရီစင်တီဂရိတ်,1,0.00%,TEMP:1,TEMP:100.00%
၁၆ပင်,1,0.00%,COUNT:1,COUNT:100.00%
၁၆ပတ်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၆ပတ်လည်,1,0.00%,FERT:1,FERT:100.00%
၁၆ပေ,1,0.00%,DIST:1,DIST:100.00%
၁၆ရာခိုင်နှုန်း,1,0.00%,QTY:1,QTY:100.00%
၁၆လအတွင်း,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၆၀၀၀-၂၇၀၀၀ကီလိုဂရမ်,1,0.00%,QTY:1,QTY:100.00%
၁၆၃၆ဒီဂရီစင်တီဂရိတ်,1,0.00%,TEMP:1,TEMP:100.00%
၁၆၅ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၇.၁%,1,0.00%,QTY:1,QTY:100.00%
၁၇ခု,1,0.00%,COUNT:1,COUNT:100.00%
၁၇ဒီဂရီဆဲဆီးရပ်,1,0.00%,TEMP:1,TEMP:100.00%
၁၇မျိုး,1,0.00%,COUNT:1,COUNT:100.00%
၁၇ရာခိုင်နှုန်း,1,0.00%,QTY:1,QTY:100.00%
၁၈,1,0.00%,COUNT:1,COUNT:100.00%
၁၈-၂၂.၈.၂၀၂၅,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၈-၂၄လက်မ,1,0.00%,DIST:1,DIST:100.00%
၁၈စေ့,1,0.00%,COUNT:1,COUNT:100.00%
၁၈ပတ်လည်,1,0.00%,FERT:1,FERT:100.00%
၁၈ပိဿာ,1,0.00%,QTY:1,QTY:100.00%
၁၈ပေ,1,0.00%,DIST:1,DIST:100.00%
၁၈မှ၂၆ဒီဂရီစင်တီဂရိတ်,1,0.00%,TEMP:1,TEMP:100.00%
၁၈ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၈ရက်သား,1,0.00%,PERIOD:1,PERIOD:100.00%
၁၈လီတာ,1,0.00%,QTY:1,QTY:100.00%
၁၈၀-၂၃၀ဂရမ်,1,0.00%,QTY:1,QTY:100.00%
၁၈၀ဆ,1,0.00%,QTY:1,QTY:100.00%
၁၈၀၀၀ကျပ်,1,0.00%,PRICE:1,PRICE:100.00%
၁၉ပင်,1,0.00%,COUNT:1,COUNT:100.00%
၁၉၇၀ခု,1,0.00%,TIME:1,TIME:100.00%
၁၉၇၃ခု,1,0.00%,COUNT:1,COUNT:100.00%
၁၉၈၀ခု,1,0.00%,COUNT:1,COUNT:100.00%
၁၉၈၃-၈၄ခုနှစ်,1,0.00%,TIME:1,TIME:100.00%
၁၉၈၉-၉၀ခုနှစ်,1,0.00%,TIME:1,TIME:100.00%
၁၉၉၅ခု,1,0.00%,COUNT:1,COUNT:100.00%
၁၉၉၆,1,0.00%,TIME:1,TIME:100.00%
၂-၃ကီလိုဂရမ်,1,0.00%,QTY:1,QTY:100.00%
၂-၃စင်တီမီတာ,1,0.00%,DIST:1,DIST:100.00%
၂-၃နှစ်,1,0.00%,PERIOD:1,PERIOD:100.00%
၂-၃နှစ်ခန့်,1,0.00%,PERIOD:1,PERIOD:100.00%
၂-၃ပေ,1,0.00%,DIST:1,DIST:100.00%
၂-၃လ,1,0.00%,PERIOD:1,PERIOD:100.00%
၂-၄ဖူး,1,0.00%,COUNT:1,COUNT:100.00%
၂-၄လက်မ,1,0.00%,DIST:1,DIST:100.00%
၂-၆လက်မ,1,0.00%,DIST:1,DIST:100.00%
၂-၈လက်မ,1,0.00%,DIST:1,DIST:100.00%
၂.၄၇ဧက,1,0.00%,QTY:1,QTY:100.00%
၂.၅ကီလိုဂရမ်,1,0.00%,QTY:1,QTY:100.00%
၂.၅ဂါလံ,1,0.00%,QTY:1,QTY:100.00%
၂.၅မီတာ,1,0.00%,DIST:1,DIST:100.00%
၂.၅ရာခိုင်နှုန်း,1,0.00%,QTY:1,QTY:100.00%
၂.၇၁ဧက,1,0.00%,DIST:1,DIST:100.00%
၂:၁,1,0.00%,QTY:1,QTY:100.00%
၂ကီလို,1,0.00%,QTY:1,QTY:100.00%
၂ခါ,1,0.00%,COUNT:1,COUNT:100.00%
၂ချက်,1,0.00%,COUNT:1,COUNT:100.00%
၂ချက်နှုန်း,1,0.00%,COUNT:1,COUNT:100.00%
၂စင်တီမီတာ,1,0.00%,DIST:1,DIST:100.00%
၂စီစီ,1,0.00%,QTY:1,QTY:100.00%
၂စေ့,1,0.00%,COUNT:1,COUNT:100.00%
၂တက်၃တက်,1,0.00%,COUNT:1,COUNT:100.00%
၂တင်း,1,0.00%,QTY:1,QTY:100.00%
၂တန်,1,0.00%,QTY:1,QTY:100.00%
၂တောင်း,1,0.00%,QTY:1,QTY:100.00%
၂ဒီဂရီစင်တီဂရိတ်,1,0.00%,TEMP:1,TEMP:100.00%
၂နာရီအတွင်း,1,0.00%,PERIOD:1,PERIOD:100.00%
၂နှစ်သား,1,0.00%,PERIOD:1,PERIOD:100.00%
၂ပင်နှုန်း,1,0.00%,COUNT:1,COUNT:100.00%
၂ပေခြား,1,0.00%,DIST:1,DIST:100.00%
၂မိနစ်,1,0.00%,PERIOD:1,PERIOD:100.00%
၂လက်,1,0.00%,COUNT:1,COUNT:100.00%
၂လက်မခန့်,1,0.00%,DIST:1,DIST:100.00%
၂လက်မအနက်,1,0.00%,DIST:1,DIST:100.00%
၂လက်၁လက်,1,0.00%,COUNT:1,COUNT:100.00%
၂လခွဲ,1,0.00%,PERIOD:1,PERIOD:100.00%
၂လအကြာ,1,0.00%,PERIOD:1,PERIOD:100.00%
၂လီတာ,1,0.00%,QTY:1,QTY:100.00%
၂လုံး,1,0.00%,QTY:1,QTY:100.00%
၂ဝ-၂၈ဒီဂရီစင်တီဂရိတ်,1,0.00%,TEMP:1,TEMP:100.00%
၂သိန်းကျပ်,1,0.00%,PRICE:1,PRICE:100.00%
၂သီး,1,0.00%,COUNT:1,COUNT:100.00%
၂၀%,1,0.00%,QTY:1,QTY:100.00%
၂၀-၂၀-၂၀,1,0.00%,FERT:1,FERT:100.00%
၂၀-၂၂ဒီဂရီစင်တီဂရိတ်,1,0.00%,TEMP:1,TEMP:100.00%
၂၀-၂၃ဒီဂရီစင်တီဂရိတ်,1,0.00%,TEMP:1,TEMP:100.00%
၂၀-၂၄ဒီဂရီစင်တီဂရိတ်,1,0.00%,TEMP:1,TEMP:100.00%
၂၀-၂၅တင်း,1,0.00%,QTY:1,QTY:100.00%
၂၀-၃၀စေ့,1,0.00%,COUNT:1,COUNT:100.00%
၂၀-၃၀ရက်,1,0.00%,PERIOD:1,PERIOD:100.00%
