token,count,percent,tags,tag_percentages
သောနေရာတွင်ထားပါ။,1,0.00%,O:1,O:100.00%
သောနေရာတွင်မြေ,1,0.00%,O:1,O:100.00%
သောနေရာတွင်သိမ်းဆည်းထားသင့်ပါသည်။,1,0.00%,O:1,O:100.00%
သောနေရာဒေသများတွင်,1,0.00%,O:1,O:100.00%
သောနေရာဖြစ်ပါကစိုက်ဘောင်ကိုမြင့်မြင့်ပြင်ရမည်။,1,0.00%,O:1,O:100.00%
သောနေရာဖြစ်ပါကဘောင်တင်၍,1,0.00%,O:1,O:100.00%
သောနေရာများတွင်,1,0.00%,O:1,O:100.00%
သောနေရာများတွင်ရက်မှရက်ခန့်ထားပြီးမှ,1,0.00%,O:1,O:100.00%
သောနေရာများမှာ,1,0.00%,O:1,O:100.00%
သောနေရာသည်ပုရွက်ဆိပ်နှင့်အခြားမြေအောင်း,1,0.00%,O:1,O:100.00%
သောနေရာ၏အခန်း,1,0.00%,O:1,O:100.00%
သောနေရှိန်ကိုမနှစ်သက်ပေ။,1,0.00%,O:1,O:100.00%
သောနေ့တွင်အမွှေးနံ့သည်တစ်ကွက်လုံးပျံ့နှံ့နေသည်။,1,0.00%,O:1,O:100.00%
သောဖျက်ပိုးမှာ,1,0.00%,O:1,O:100.00%
သောမိုင်ခရိုဂရင်းအမျိုးအစားအလိုက်ကြီးထွားအခင်းများသုံးရာတွင်လုံလောက်သော,1,0.00%,O:1,O:100.00%
သောမျိုးပေါ်မူတည်၍,1,0.00%,O:1,O:100.00%
သောမြေကြီးသည်,1,0.00%,O:1,O:100.00%
သောမြေတွင်စိုက်ခြင်း၊,1,0.00%,O:1,O:100.00%
သောမြေနေရာတွင်,1,0.00%,O:1,O:100.00%
သောမြေနှင့်,1,0.00%,O:1,O:100.00%
သောမြေဖြစ်ပါက,1,0.00%,O:1,O:100.00%
သောမြေမျိုးတွင်ကောင်းစွာဖြစ်ထွန်းသည်။,1,0.00%,O:1,O:100.00%
သောမြေလည်းမဟုတ်ရပါ။,1,0.00%,O:1,O:100.00%
သောမြေ၊,1,0.00%,O:1,O:100.00%
သောမြေ၊မြေချဥ်ငံကိန်း၅၃မှ၇၃ထိ,1,0.00%,O:1,O:100.00%
သောရက်စွဲတပ်၍အမှတ်အသားထားရသည်။,1,0.00%,O:1,O:100.00%
သောရာသီကာလ၌,1,0.00%,O:1,O:100.00%
သောရာသီကိုကြိုက်နှစ်သက်သည်။,1,0.00%,O:1,O:100.00%
သောရာသီတွင်,1,0.00%,O:1,O:100.00%
သောရာသီတွင်ပုံမှန်,1,0.00%,O:1,O:100.00%
သောရာသီတွင်မြေ,1,0.00%,O:1,O:100.00%
သောရာသီဒဏ်ကိုခံနိုင်ရည်ရှိသော်လည်းရက်ရှည်,1,0.00%,O:1,O:100.00%
သောရာသီဖြစ်၍ရေရရှိနိုင်လျှင်,1,0.00%,O:1,O:100.00%
သောရာသီလနှင့်,1,0.00%,O:1,O:100.00%
သောရာသီဥတုကိုကြိုက်နှစ်သက်သည်။,1,0.00%,O:1,O:100.00%
သောရာသီဥတုကိုကြိုက်နှစ်သက်သောအပင်ဖြစ်ပြီး,1,0.00%,O:1,O:100.00%
သောရာသီဥတုကိုကြိုက်သည်။,1,0.00%,O:1,O:100.00%
သောရာသီဥတုကိုနှစ်သက်သည်။,1,0.00%,O:1,O:100.00%
သောရာသီဥတုကိုမကြိုက်ပါ။,1,0.00%,O:1,O:100.00%
သောရာသီဥတုကိုလည်းကောင်း၊,1,0.00%,O:1,O:100.00%
သောရာသီဥတုတွင်ပိုမိုဖြစ်ထွန်းသော်လည်းအတော်အသင့်အေးသောရာသီတွင်လည်း,1,0.00%,O:1,O:100.00%
သောရာသီဥတုနှင့်သဲဆန်သောမြေတွင်အဖြစ်များသည်။,1,0.00%,O:1,O:100.00%
သောရာသီဥတုပိုကြိုက်နှစ်ပြီး,1,0.00%,O:1,O:100.00%
သောရာသီဥတုရှည်လိုလားသောအပင်ဖြစ်သည်။,1,0.00%,O:1,O:100.00%
သောရာသီဥတုလိုအပ်သည်။,1,0.00%,O:1,O:100.00%
သောရာသီ၊ရက်ရောက်မှသာ,1,0.00%,O:1,O:100.00%
သောရေစိုဒေသများနဲ့,1,0.00%,O:1,O:100.00%
သောလက္ခဏာပါဗျ၊နောက်ဆိုရင်မစိုက်ခင်မြေခံမှာကတည်းကထည့်,1,0.00%,O:1,O:100.00%
သောလက္ခဏာဖြစ်သည်။,1,0.00%,O:1,O:100.00%
သောလက္ခဏာများကိုလည်းတွေ့နေရပါသည်,1,0.00%,O:1,O:100.00%
သောလများတွင်,1,0.00%,O:1,O:100.00%
သောသူများက,1,0.00%,O:1,O:100.00%
သောသဲကို,1,0.00%,O:1,O:100.00%
သောဟင်းခတ်အမွှေးအကြိုင်ပင်များသည်မိမိသုံးရန်ပိုလျှံနေသည်ဖြစ်စေ၊တာရှည်စွာ,1,0.00%,O:1,O:100.00%
သောအခင်းတွင်ပင်ကြားတန်းကြားနှစ်ပေ×တစ်ပေခွဲ၊,1,0.00%,O:1,O:100.00%
သောအခင်းတွင်ဖော့်စဖရပ်ခြောက်ပိသာနှင့်,1,0.00%,O:1,O:100.00%
သောအခန်းသည်မှောင်(,1,0.00%,O:1,O:100.00%
သောအခန်းသို့မဟုတ်ခြောက်ပြီး,1,0.00%,O:1,O:100.00%
သောအခါများတွင်ကြားပေါင်းလိုက်ပါကအပင်များပြန်လည်စိမ်းစိုမည်ဖြစ်သည်။,1,0.00%,O:1,O:100.00%
သောအခါမြေမျက်နှာပြင်အောက်,1,0.00%,O:1,O:100.00%
သောအခါအပင်,1,0.00%,O:1,O:100.00%
သောအချိန်တွင်,1,0.00%,O:1,O:100.00%
သောအချိန်တွင်တောင်သူများလုပ်လေ့ရှိသောပြက္ခဒိန်မှဘယ်ရက်,1,0.00%,O:1,O:100.00%
သောအချိန်တွင်ရေပိုရေလျှံများကိုထုတ်ပေးနိုင်ပြီးမြေဩဇာအာဟာရဓာတ်ကိုအချိုးညီပြည့်စုံစွာဖြည့်ဆည်းပေးပါက,1,0.00%,O:1,O:100.00%
သောအချိန်ဖြစ်သည့်,1,0.00%,O:1,O:100.00%
သောအချိန်များတွင်,1,0.00%,O:1,O:100.00%
သောအချိန်မှစ၍အများဆုံး,1,0.00%,O:1,O:100.00%
သောအချိန်၌,1,0.00%,O:1,O:100.00%
သောအချိုဒီဂရီက,1,0.00%,O:1,O:100.00%
သောအခြားသီးနှံများရမည့်အကျိုးများ၁။,1,0.00%,O:1,O:100.00%
သောအခြေအနေများကြောင့်ဖြစ်ပြီး,1,0.00%,O:1,O:100.00%
သောအစိမ်းနုရောင်,1,0.00%,O:1,O:100.00%
သောအစေ့တို့ကွဲလာသောအချိန်ဖြစ်သည်။,1,0.00%,O:1,O:100.00%
သောအပင်ကမူ,1,0.00%,O:1,O:100.00%
သောအပင်များကို,1,0.00%,O:1,O:100.00%
သောအပင်များကိုရရှိစေခြင်း။,1,0.00%,O:1,O:100.00%
သောအပင်များမှ,1,0.00%,O:1,O:100.00%
သောအပင်များသည်ရက်ပေါင်း၉ဝတွင်,1,0.00%,O:1,O:100.00%
သောအပင်မျိုးဖြစ်ပြီးဘောင်တင်၍,1,0.00%,O:1,O:100.00%
သောအပင်မှာ,1,0.00%,O:1,O:100.00%
သောအပင်သည်,1,0.00%,O:1,O:100.00%
သောအပင်သည်ဖြောင့်တန်းသည်။,1,0.00%,O:1,O:100.00%
သောအပင်အမျိုးအစားဖြစ်သဖြင့်,1,0.00%,O:1,O:100.00%
သောအပူပိုင်းသမပိုင်းရာသီဥတုကိုနှစ်သက်ပြီးအလွန်နိမ့်သော,1,0.00%,O:1,O:100.00%
သောအိတ်အသစ်များ၊လေလုံသောပုံးများဖြင့်စနစ်တကျ,1,0.00%,O:1,O:100.00%
သောဦးဆောင်နိုင်ငံများမှာ,1,0.00%,O:1,O:100.00%
သော်,1,0.00%,O:1,O:100.00%
သော်လည်းညှပ်ပြီး,1,0.00%,O:1,O:100.00%
သော်လည်းပဲထက်စော၍ကြီးပြင်းသည့်အပြင်,1,0.00%,O:1,O:100.00%
သော်လည်းမိခင်ပင်နှင့်တူသောအပင်များပြန်လည်ရနေခြင်းမှာမျိုးများဖြစ်သောကြောင့်ဖြစ်သည်။,1,0.00%,O:1,O:100.00%
သော်လည်းမိခင်အပင်နှင့်တူသောအပင်များကိုပြန်ရလေ့ရှိသည်။,1,0.00%,O:1,O:100.00%
သော်လည်းအကင်းမပျောက်လို့ပါ,1,0.00%,O:1,O:100.00%
သော်လည်းအချို့မှာအစိမ်းရောင်အတိုင်းရှိသည်။,1,0.00%,O:1,O:100.00%
သော်လည်းအပင်ပေါက်မှုထူးထူးခြားခြားမကွာခြားပေ။,1,0.00%,O:1,O:100.00%
သော်လည်း၊အချို့မှာရက်၅၀ထိမပွင့်ကြသေးပေ။,1,0.00%,O:1,O:100.00%
သော၊,1,0.00%,O:1,O:100.00%
သော၊လေလုံသော၊အလင်းရောင်လုံသောပုလင်းတို့တွင်သိမ်းဆည်းထားသင့်ပါသည်။,1,0.00%,O:1,O:100.00%
သေးငယ်နုနယ်သည့်,1,0.00%,O:1,O:100.00%
သေးငယ်သဖြင့်မြေဆီလွှာမှုန့်ညက်နေရန်လိုအပ်သည်။,1,0.00%,O:1,O:100.00%
သေးငယ်သွားသည်ကိုအောက်ပါပုံ၌တွေ့နိုင်သည်။,1,0.00%,O:1,O:100.00%
သေးငယ်သွားသည်နှင့်အမျှအပင်ပေါက်မှုကြန့်ကြာခက်ခဲ၍အပင်ငယ်,1,0.00%,O:1,O:100.00%
သေးတာ၊,1,0.00%,O:1,O:100.00%
သေးတဲ့,1,0.00%,O:1,O:100.00%
သေးတဲ့အတွက်ကြောင့်ဖြစ်ပြီးပင်လယ်ကသစ်ကတော့အပင်ကြီးထွားမှုမြန်၊,1,0.00%,O:1,O:100.00%
သေးတွေလာဖျက်ဆီးအောင်စွဲဆောင်နိုင်ပါတယ်။,1,0.00%,O:1,O:100.00%
သေးပဲနှစ်ကြာအောင်ထားနိုင်ရင်အကောင်းဆုံးပါပဲ။,1,0.00%,O:1,O:100.00%
သေးဘဲအလျင်စလို,1,0.00%,O:1,O:100.00%
သေးမျိုးအတွက်တစ်ပေကွာအတန်းများတွင်တစ်ပင်နှင့်တစ်ပင်,1,0.00%,O:1,O:100.00%
"သေးရင်တော့,",1,0.00%,O:1,O:100.00%
သေးလေတွေဘေးဖက်တွေမာအနည်းဖောက်ပြီဦးထာလိုက်တာဒါတစ်နိုင်တစ်ပိုင်အိမ်မာအသုံးပြုတဲ့နည်းပါအပင်က,1,0.00%,O:1,O:100.00%
သေးလေးများပါသောအပင်များတွေ့ရှိပါက,1,0.00%,O:1,O:100.00%
သေးလွန်း၊ကြီးလွန်းသော,1,0.00%,O:1,O:100.00%
သေးသုံး၍ခူး,1,0.00%,O:1,O:100.00%
သေးသော,1,0.00%,O:1,O:100.00%
သေးသေးနှင့်,1,0.00%,O:1,O:100.00%
သေးသေးလေးကဆိုးကြိုးပေးနိုင်လား?,1,0.00%,O:1,O:100.00%
သေးသွယ်ပြီးပိုလည်းနုပါတယ်။,1,0.00%,O:1,O:100.00%
သေးသွားခြင်း,1,0.00%,SYM:1,SYM:100.00%
သေးဟူ၍(၂)မျိုးရှိသည်။,1,0.00%,O:1,O:100.00%
သေးအနှောင့်ဖြင့်ဆ၍ရိုက်ပေးရသည်။,1,0.00%,O:1,O:100.00%
သဲကျပ်မြေ၊,1,0.00%,O:1,O:100.00%
သဲစပ်ဆားမြေ,1,0.00%,SOIL_TYPE:1,SOIL_TYPE:100.00%
သဲဆန်တဲ့အမျိုးအစား,1,0.00%,SOIL_TYPE:1,SOIL_TYPE:100.00%
သဲဆန်လွန်းတဲ့မြေ,1,0.00%,SOIL_TYPE:1,SOIL_TYPE:100.00%
သဲဆန်သော,1,0.00%,O:1,O:100.00%
သဲဆန်၍,1,0.00%,O:1,O:100.00%
သဲနည်းဆန်,1,0.00%,SOIL_TYPE:1,SOIL_TYPE:100.00%
သဲနုန်း,1,0.00%,SOIL_TYPE:1,SOIL_TYPE:100.00%
သဲနုန်း၊,1,0.00%,O:1,O:100.00%
သဲနုံးမြေ,1,0.00%,SOIL_TYPE:1,SOIL_TYPE:100.00%
သဲနူံးမြေမှာ,1,0.00%,O:1,O:100.00%
သဲဘောင်ပေါ်,1,0.00%,O:1,O:100.00%
သဲမြေနု,1,0.00%,SOIL_TYPE:1,SOIL_TYPE:100.00%
သဲဝန်း၊နုန်း,1,0.00%,O:1,O:100.00%
သဲသောင်ပြင်,1,0.00%,SOIL_TYPE:1,SOIL_TYPE:100.00%
သဲအစို,1,0.00%,FERT:1,FERT:100.00%
သဲအရမ်းဆန်,1,0.00%,SOIL_TYPE:1,SOIL_TYPE:100.00%
သဲ၊ကျောက်စရစ်မြေများမှအပမြေမျိုးမရွေးတွင်,1,0.00%,O:1,O:100.00%
သဲ​မြေ,1,0.00%,SOIL_TYPE:1,SOIL_TYPE:100.00%
သံ,1,0.00%,O:1,O:100.00%
သံကူ,1,0.00%,O:1,O:100.00%
သံကြေးလိုဝါဝါလေးတေရှိ,1,0.00%,SYM:1,SYM:100.00%
သံချေး,1,0.00%,PEST:1,PEST:100.00%
သံချေးကွက်,1,0.00%,SYM:1,SYM:100.00%
သံချေးတက်,1,0.00%,SYM:1,SYM:100.00%
သံချေးပြောက်,1,0.00%,SYM:1,SYM:100.00%
သံချေးဖြူ,1,0.00%,DIS:1,DIS:100.00%
သံချေးဖြူရောဂါ,1,0.00%,DIS:1,DIS:100.00%
သံချေးမှိုရောဂါ,1,0.00%,DIS:1,DIS:100.00%
သံဆိပ်သင့်ပြီး,1,0.00%,O:1,O:100.00%
သံထွန်ခြစ်,1,0.00%,EQUIP:1,EQUIP:100.00%
သံဘူး,1,0.00%,EQUIP:1,EQUIP:100.00%
သံမဏိကွန်ပေါင်း,1,0.00%,FERT:1,FERT:100.00%
သံအဆိပ်သင့်ခြင်း,1,0.00%,ABIOD:1,ABIOD:100.00%
သြဂဲနစ်,1,0.00%,O:1,O:100.00%
သြဘာ,1,0.00%,ORG:1,ORG:100.00%
သွင်းကုန်အခွန်နှင့်သွင်းကုန်ပိတ်ပင်တားဆီးမှုတို့ကြောင့်ကုန်သွယ်ရေးကိုအကန့်အသတ်ဖြစ်စေပြီးဒေသတွင်း,1,0.00%,O:1,O:100.00%
သွင်းကြသည်၊မရနိုင်ပါက,1,0.00%,O:1,O:100.00%
သွင်းပါ။,1,0.00%,O:1,O:100.00%
သွင်းပေးခြင်း,1,0.00%,O:1,O:100.00%
သွင်းပေးပါ။,1,0.00%,O:1,O:100.00%
သွင်းပေးပြီး,1,0.00%,O:1,O:100.00%
သွင်းပေးရပါမယ်။,1,0.00%,O:1,O:100.00%
သွင်းပေးရမည်။,1,0.00%,O:1,O:100.00%
သွင်းပြင်ပေးပါ။,1,0.00%,O:1,O:100.00%
သွင်းပြုပြင်သင့်ပါသည်၊အခြားနိုင်ငံများတွင်(ရေထိန်းပစ္စည်းများ)ကို,1,0.00%,O:1,O:100.00%
သွင်းမည့်ဓာတုမြေဩဇာများ,1,0.00%,O:1,O:100.00%
သွင်းမြုပ်,1,0.00%,FARM_OP:1,FARM_OP:100.00%
သွင်းရန်အောက်ခံပင်အနေဖြင့်ဒေသတွင်းမျိုးကိုသာသုံးပါသည်။,1,0.00%,O:1,O:100.00%
သွင်းရပါတယ်။,1,0.00%,O:1,O:100.00%
သွင်းရေတစ်မျိုးမျိုးကိုသာအားကိုး,1,0.00%,O:1,O:100.00%
သွင်းရေရရှိနိုင်ပါကတ,1,0.00%,O:1,O:100.00%
သွင်းရေရရှိမည်ဆိုလျှင်,1,0.00%,O:1,O:100.00%
သွင်းရေရရှိသည့်,1,0.00%,O:1,O:100.00%
သွင်းရေးတို့သည်အရေးပါသောအချက်များဖြစ်ပါမည်။,1,0.00%,O:1,O:100.00%
သွင်းလိုက်သည့်ရေပိုနေလို့မဖြစ်၊နေရာကွက်ကြား,1,0.00%,O:1,O:100.00%
သွင်းသင့်တော့ပါ။,1,0.00%,O:1,O:100.00%
သွင်းသည့်အခါ,1,0.00%,O:1,O:100.00%
သွင်းအသုံးပြုကြတာဖြစ်ပါတယ်။,1,0.00%,O:1,O:100.00%
သွင်းအသုံးပြုခြင်းဖြင့်ပါဝင်ပစ္စည်းတွေရဲ့အချဉ်ဓာတ်ကိုမျှတစေနိုင်တာဖြစ်ပါတယ်။,1,0.00%,O:1,O:100.00%
သွင်းအသုံးပြုခြင်းဖြင့်ယမကာမသောက်သုံးတဲ့သူတွေအတွက်ထပ်တူထပ်မျှကောင်းမွန်တဲ့အရသာကိုရရှိစေမှာဖြစ်ပါတယ်။,1,0.00%,O:1,O:100.00%
သွင်းအသုံးပြုနိုင်ပါတယ်။,1,0.00%,O:1,O:100.00%
သွင်းအားစုများများကို,1,0.00%,O:1,O:100.00%
သွင်းအားစုများအဖက်ဖက်ကဈေးကြီးလာသောအခါအမြင့်ဆုံးသော,1,0.00%,O:1,O:100.00%
သွန်းခြင်းမရှိပါမှဆေးအလေအလွင့်အဆုံးရှုံးနည်းပါမည်။,1,0.00%,O:1,O:100.00%
သွန်းခြင်း၊ရေအငယ်သွင်းပေးခြင်းသည်,1,0.00%,O:1,O:100.00%
သွန်းပါကရေအလွယ်တကူထွက်စေရန်,1,0.00%,O:1,O:100.00%
သွန်းမှုများတဲ့အတွက်ကြောင့်,1,0.00%,O:1,O:100.00%
သွန်းမှုများနေရင်မိုးလေဝသကင်းစင်ချိန်မှာ,1,0.00%,O:1,O:100.00%
သွန်းမှုမှာတစ်နှစ်ပတ်လုံးညီညာစွာရွာသွန်းရန်လိုပါသည်။,1,0.00%,O:1,O:100.00%
သွန်းမှူကြောင့်,1,0.00%,O:1,O:100.00%
သွန်းလိုက်တာကြောင့်,1,0.00%,O:1,O:100.00%
သွပ်,1,0.00%,NUT:1,NUT:100.00%
သွားကာ,1,0.00%,O:1,O:100.00%
သွားချိန်မှာလည်း,1,0.00%,O:1,O:100.00%
သွားချိန်မှာအပင်အနေအထားပုံမှန်အတိုင်းရှိမရှိအမြဲစောင့်ကြည့်စစ်ဆေးနေပါဗျ။,1,0.00%,O:1,O:100.00%
သွားခြင်းမရှိအောင်ဂရုပြုသင့်ပါတယ်။,1,0.00%,O:1,O:100.00%
သွားတတ်တယ်ဆိုရင်,1,0.00%,O:1,O:100.00%
သွားတတ်တာကိုသတိပြုရပါမယ်။,1,0.00%,O:1,O:100.00%
သွားတယ်,1,0.00%,O:1,O:100.00%
သွားတာကိုတွေ့ရင်ဒါဟာ,1,0.00%,O:1,O:100.00%
သွားတာကျနော်စိတ်ပစ်လိုက်တာအသစ်တော့ထွက်လာတယ်အပင်ကဘာလိုအပ်ချက်ရှိလောက်လဲခင်ဗျာ။,1,0.00%,O:1,O:100.00%
သွားတာတော့မြေဆီနှုန်းထားများခြင်းသို့မဟုတ်,1,0.00%,O:1,O:100.00%
သွားတာဒါမှမဟုတ်အပူထွက်လာတာမျိုးဖြစ်ရင်မတွဲဖျန်းသင့်ပါဘူး။,1,0.00%,O:1,O:100.00%
သွားတာဘာဖြစ်လို့လဲဗျ,1,0.00%,O:1,O:100.00%
သွားတာဘာရောဂါလဲ။,1,0.00%,O:1,O:100.00%
သွားတာမို့ပါဗျ၊ပိုး၊ရောဂါမကျရင်ပိုးဆေး၊,1,0.00%,O:1,O:100.00%
သွားတာမျိုးဖြစ်တတ်ပါတယ်။,1,0.00%,O:1,O:100.00%
သွားတာမျိုးရှိ၊မရှိကြည့်ပါ။,1,0.00%,O:1,O:100.00%
သွားတဲ့,1,0.00%,O:1,O:100.00%
သွားတဲ့အ,1,0.00%,O:1,O:100.00%
သွားတဲ့အပင်ကတော့,1,0.00%,O:1,O:100.00%
သွားနိုင်တာကြောင့်သေနိုင်ပါတယ်၊,1,0.00%,O:1,O:100.00%
သွားနိုင်ပြီး,1,0.00%,O:1,O:100.00%
သွားနိုင်မည်ဖြစ်ပါသည်။,1,0.00%,O:1,O:100.00%
သွားနိုင်လို့ပါ။,1,0.00%,O:1,O:100.00%
သွားနိုင်သည်။,1,0.00%,O:1,O:100.00%
သွားနိုင်သောကြောင့်ရေများများလောင်းခြင်းကိုမူရှောင်ရမည်။,1,0.00%,O:1,O:100.00%
သွားပါက,1,0.00%,O:1,O:100.00%
သွားပါကနွားနှင့်,1,0.00%,O:1,O:100.00%
သွားပါကနွားဖြင့်,1,0.00%,O:1,O:100.00%
သွားပါတယ်ရေများတာလည်းပါပါသည်ဘယ်လိုပြန်ပြုပြင်လို့ရနိင်မလဲရေတင်တာ,1,0.00%,O:1,O:100.00%
သွားပါတယ်။,1,0.00%,O:1,O:100.00%
သွားပါလိမ့်မယ်။,1,0.00%,O:1,O:100.00%
သွားပြီဆိုရင်,1,0.00%,O:1,O:100.00%
သွားပြီးအခြားသီးနှံများ,1,0.00%,O:1,O:100.00%
သွားရင်ရပါပြီ။,1,0.00%,O:1,O:100.00%
သွားရင်အရင်ဆုံးဘာလုပ်သင့်ပါသလဲရေနှုတ်မျောင်းတွေကိုတောကောင်းအောင်လုပ်ထားပါတယ်ဘာဆေးတွေအရင်ဖျန်းသင်ပါသလဲ။,1,0.00%,O:1,O:100.00%
သွားရပါမည်။,1,0.00%,O:1,O:100.00%
သွားရမည်ဖြစ်သည်။,1,0.00%,O:1,O:100.00%
သွားရမှာပါ။,1,0.00%,O:1,O:100.00%
သွားလိုက်မို့,1,0.00%,O:1,O:100.00%
သွားလို့ပါဆရာတို့ခဗျ,1,0.00%,O:1,O:100.00%
သွားလို့အပင်မသေအောင်လမ်းညွှန်ပေးပါအုံးရှင့်။,1,0.00%,O:1,O:100.00%
သွားသည့်တိုင်၎င်းရဲ့လတ်ဆတ်တဲ့ရနံ့ကိုထိန်းသိမ်းထားနိုင်ပါတယ်။,1,0.00%,O:1,O:100.00%
သွားသလိုပါခင်ဗျာ။,1,0.00%,O:1,O:100.00%
သွားသောကြောင့်ဖြစ်သည်။,1,0.00%,O:1,O:100.00%
သွားသောစွန့်ပစ်,1,0.00%,O:1,O:100.00%
သွားသောအခါခူးယူရသည်။,1,0.00%,O:1,O:100.00%
သွားသောအခါအနံ့လျော့သွားတတ်သည်။,1,0.00%,O:1,O:100.00%
သွားသောအပင်ပုမျိုးတစ်ခုသာလျှင်အနည်းငယ်ပူသောမျိုးဖြစ်သည်။,1,0.00%,O:1,O:100.00%
သွားအောင်(အနာကျက်မြန်အောင်)လုပ်ပေးတာပါ။,1,0.00%,O:1,O:100.00%
သ‌င်္ဘောသီး,1,0.00%,CROP:1,CROP:100.00%
ဟက်ဇာကိုနာဇိုးဟက်ဆာကိုနာဇိုး,1,0.00%,FUNG:1,FUNG:100.00%
ဟက်ဇာကိုနာလ်ဇိုး,1,0.00%,FUNG:1,FUNG:100.00%
ဟက်တာသုံးသန်း,1,0.00%,DIST:1,DIST:100.00%
ဟင်းခတ်အမွှေးအကြိုင်ပင်,1,0.00%,CROP:1,CROP:100.00%
ဟင်းခတ်အမွှေးအကြိုင်ပင်ကို,1,0.00%,O:1,O:100.00%
ဟင်းခတ်အမွှေးအကြိုင်ပင်ကိုအစိုစားသုံးရန်ဖြစ်စေ၊,1,0.00%,O:1,O:100.00%
ဟင်းခတ်အမွှေးအကြိုင်ပင်တို့၏,1,0.00%,O:1,O:100.00%
ဟင်းခတ်အမွှေးအကြိုင်ပင်များကို,1,0.00%,O:1,O:100.00%
ဟင်းခတ်အမွှေးအကြိုင်များ၊ပန်းများနှင့်,1,0.00%,O:1,O:100.00%
ဟင်းချက်သူများအနေနှင့်အသား၊ဆား၊ဆီ၊ကြက်သွန်၊,1,0.00%,O:1,O:100.00%
ဟင်းချို,1,0.00%,FOOD:1,FOOD:100.00%
ဟင်းချိုချက်ရာတွင်,1,0.00%,O:1,O:100.00%
ဟင်းတွေထဲမှာလဲ,1,0.00%,O:1,O:100.00%
ဟင်းလင်းဖြစ်နေသောစိုက်ခင်းသည်,1,0.00%,O:1,O:100.00%
ဟင်းသီးဟင်းရွက်များစိုက်ပျိုးခြင်း,1,0.00%,FARM_OP:1,FARM_OP:100.00%
ဟတ်ကာ,1,0.00%,HERB:1,HERB:100.00%
ဟယ်မင်သိုစပိုရီယမ်မေးဒစ်,1,0.00%,PATH:1,PATH:100.00%
ဟယ်လိုစီဖော့,1,0.00%,HERB:1,HERB:100.00%
ဟာကိုရီးယားရုပ်ရှင်တွေဇာတ်လမ်းတွဲတွေထဲမှာအသားကင်တွေကို,1,0.00%,O:1,O:100.00%
ဟာကောင်းကျိုးများစွာရရှိနိုင်တာကိုတွေ့ရမှာဖြစ်ပါသည်။,1,0.00%,O:1,O:100.00%
ဟာကျန်းမာရေးအတွက်လည်းအကျိုးကျေးဇူးများစွာရှိပါတယ်။,1,0.00%,O:1,O:100.00%
ဟာကျန်းမားရေးအတွက်မဖြစ်မနေစားသင့်သောဟင်းသီးဟင်းရွက်တစ်မျိုးပဲဖြစ်ပါသည်။,1,0.00%,O:1,O:100.00%
ဟာချိုစိမ့်စိမ့်အရသာရှိပြီးအစိမ်းအတိုင်း,1,0.00%,O:1,O:100.00%
ဟာချီယာ,1,0.00%,VAR:1,VAR:100.00%
ဟာခွေခေါက်မနေဘဲ,1,0.00%,O:1,O:100.00%
ဟာဆိုရင်အနံ့အရသာချိုချိုမွှေးမွှေးလေးနဲ့အရမ်းကိုစားကောင်းပြီး,1,0.00%,O:1,O:100.00%
ဟာဆိုရင်အီစတာပွဲတော်အတွင်းမှာထွက်ရှိတာဖြစ်လို့အီစတာ,1,0.00%,O:1,O:100.00%
ဟာတခါ,1,0.00%,O:1,O:100.00%
ဟာတစ်,1,0.00%,O:1,O:100.00%
ဟာနှစ်ရှည်ပင်အမျိုးအစားဖြစ်ပြီး၎င်းရဲ့မူရင်းဒေသကတော့,1,0.00%,O:1,O:100.00%
ဟာပိုးမွှားနဲ့ဆိုးရွားသော,1,0.00%,O:1,O:100.00%
ဟာပိုးမွှား၊ရောဂါလက်ခံတဲ့,1,0.00%,O:1,O:100.00%
ဟာဗစ်ပေါင်းသတ်ဆေး,1,0.00%,HERB:1,HERB:100.00%
ဟာမလှတော့ကိုင်းထဲမှာစိုက်ချင်ပါတယ်,1,0.00%,O:1,O:100.00%
ဟာမိုးကိုအားကိုးပြီး,1,0.00%,O:1,O:100.00%
ဟာမျိုးတစ်ခုနဲ့တစ်ခုမတူညီကြပေမဲ့လည်းစားသုံးရန်အတွက်ဆိုရင်တော့သက်တမ်း,1,0.00%,O:1,O:100.00%
ဟာမြေအမျိုးစားမရွေး,1,0.00%,O:1,O:100.00%
ဟာမြေအမျိုးအစားမရွေး,1,0.00%,O:1,O:100.00%
ဟာရက်သတ္တပတ်အနည်းငယ်ကြာအောင်တစ်ပြိုင်တည်းအများကြီး,1,0.00%,O:1,O:100.00%
ဟာရေမှအာဟာရများကိုရရှိပြီးကြီးထွားမှုအတွက်ဆိုရင်လုံလောက်သော,1,0.00%,O:1,O:100.00%
ဟာရှည်ပြီးအပြားလိုက်လိမ်ကောက်နေပါတယ်။,1,0.00%,O:1,O:100.00%
ဟာရှည်ရှားသောကြောင့်မြေအောက်ထဲမှ,1,0.00%,O:1,O:100.00%
ဟာလင်းတာတုံ့ပြန်မှုရှိ၍ရာသီလိုက်တယ်လို့ဆိုချင်ပါတယ်။,1,0.00%,O:1,O:100.00%
ဟာလတ်ဆတ်နေမှဖြန်းလို့ရပါသလား၊,1,0.00%,O:1,O:100.00%
ဟာလုံးဝဆွေးမြည့်ပြီးသား(အေးပြီးသား)ဖြစ်ရပါမယ်။,1,0.00%,O:1,O:100.00%
